Date	Time	Global_active_power	Global_reactive_power	Voltage	Global_intensity	Sub_metering_1	Sub_metering_2	"Sub_metering_3
"
15/1/2008	16	3,57626556	0,134282158	239,5085892	15,05975104	3,244813278	23,12448133	17,593361
15/1/2008	20	2,066954357	0,065452282	238,2295851	8,708713693	0	0,398340249	9,751037344
15/1/2008	24	1,960348548	0,073526971	239,9860581	8,225726141	0	0,31120332	8,838174274
16/1/2008	4	0,463716667	0,074325	244,7722083	2,109166667	0	0,3	0
16/1/2008	8	1,147477178	0,074315353	242,5536515	4,934439834	0	0,336099585	5,360995851
16/1/2008	12	1,745012448	0,076315353	238,7380498	7,336929461	0	1,510373444	17,41493776
16/1/2008	16	2,162605809	0,127585062	240,1253527	9,121991701	2,398340249	11,4439834	10,95435685
16/1/2008	20	1,358863071	0,08006639	237,3652282	5,832365145	2,423236515	0,427385892	0
16/1/2008	24	1,996456432	0,104257261	239,1078008	8,47966805	0	0,215767635	5,236514523
17/1/2008	4	0,387025	0,080983333	244,1254167	1,713333333	0	0,345833333	0
17/1/2008	8	0,838821577	0,087095436	242,7296266	3,59253112	0	0,269709544	3,796680498
17/1/2008	12	1,949958506	0,054580913	238,3420332	8,172614108	4,178423237	0,178423237	17,36514523
17/1/2008	16	0,934215768	0,078871369	244,3052282	3,946058091	0	0,219917012	8,215767635
17/1/2008	20	1,049128631	0,111676349	240,8773029	4,498755187	0	0,22406639	2,46473029
17/1/2008	24	1,3733361	0,071435685	239,4721992	5,867219917	0	0,215767635	4,078838174
18/1/2008	4	0,401275	0,082391667	243,91975	1,8025	0	0,391666667	0
18/1/2008	8	1,254672199	0,072937759	240,6629876	5,361825726	0	0,219917012	5,730290456
18/1/2008	12	1,995477178	0,069211618	236,9448133	8,420746888	4,290456432	0,219917012	17,15767635
18/1/2008	16	1,411892116	0,076672199	241,7274274	5,871369295	0	0,186721992	15,90871369
18/1/2008	20	2,286406639	0,087178423	238,1084647	9,627385892	0	2,182572614	17,31950207
18/1/2008	24	1,73720332	0,111410788	238,3340249	7,406639004	0	0,352697095	6,053941909
19/1/2008	4	0,332208333	0,071941667	243,0510833	1,446666667	0	0,1875	0
19/1/2008	8	0,560564315	0,071045643	242,826805	2,336929461	0	0,253112033	2,825726141
19/1/2008	12	1,672556017	0,100871369	237,5413278	7,12780083	0	15,17842324	3,419087137
19/1/2008	16	2,061585062	0,175842324	239,416556	8,755186722	10,46058091	9,049792531	8,31120332
19/1/2008	20	2,199186722	0,083759336	237,0775934	9,307883817	0	0,273858921	11,25311203
19/1/2008	24	1,397128631	0,056929461	237,8672614	5,880497925	0	0,178423237	7,44813278
20/1/2008	4	0,450175	0,105241667	241,5597083	1,925	0	0,395833333	0
20/1/2008	8	0,461004149	0,072539419	242,9607054	1,931950207	0	0,244813278	2,539419087
20/1/2008	12	0,989178423	0,083585062	239,8660996	4,243153527	3,161825726	0,178423237	5,46473029
20/1/2008	16	1,338514523	0,161327801	239,6384232	5,715352697	0	0,356846473	7,066390041
20/1/2008	20	2,223062241	0,086348548	236,6943154	9,478838174	1,029045643	0,22406639	3,734439834
20/1/2008	24	1,784987552	0,066556017	238,9577178	7,574273859	3,174273859	0,178423237	1,692946058
21/1/2008	4	0,540008333	0,090058333	242,22025	2,416666667	0	0,404166667	2,2625
21/1/2008	8	1,127634855	0,083327801	240,1975934	4,863070539	0	0,219917012	6,414937759
21/1/2008	12	1,59879668	0,069029046	237,7775934	6,760995851	0	0,170124481	17,27385892
21/1/2008	16	1,198149378	0,092481328	240,1543154	5,062240664	0	0,360995851	13,01659751
21/1/2008	20	1,237286307	0,07560166	237,9620747	5,338589212	0	0,186721992	0
21/1/2008	24	2,022929461	0,100124481	239,1560581	8,586721992	0	0,219917012	4,390041494
22/1/2008	4	0,406825	0,084916667	244,1849583	1,805833333	0	0,45	0
22/1/2008	8	1,304041494	0,087892116	240,3209959	5,570954357	1,456431535	0,219917012	4,701244813
22/1/2008	12	0,885443983	0,067311203	240,3629876	3,843153527	3,352697095	0,178423237	4,020746888
22/1/2008	16	3,527892116	0,135767635	237,9765975	14,99253112	7,049792531	19,3526971	17,31120332
22/1/2008	20	1,050655602	0,071643154	238,6841079	4,582572614	1,804979253	0,717842324	2,721991701
22/1/2008	24	2,482755187	0,149842324	239,130166	10,64979253	5,713692946	10,80497925	2,580912863
23/1/2008	4	0,4156	0,06625	242,270875	1,955	0	0,341666667	0
23/1/2008	8	1,210224066	0,055883817	241,3247718	5,199170124	0	0,22406639	6,157676349
23/1/2008	12	1,683908714	0,082746888	239,8150207	7,021576763	0	0,34439834	17,57261411
23/1/2008	16	1,499510373	0,073095436	242,896971	6,160165975	0,099585062	0,174273859	18,01659751
23/1/2008	20	1,710680498	0,079966805	238,7404149	7,194190871	4,531120332	0,182572614	5,697095436
23/1/2008	24	1,303410788	0,095294606	240,4624066	5,516182573	0	0,381742739	7,987551867
24/1/2008	4	0,281483333	0,064858333	243,6953333	1,236666667	0	0,166666667	0
24/1/2008	8	0,867576763	0,067485477	240,8516598	3,707883817	0	0,165975104	3,294605809
24/1/2008	12	1,55839834	0,087344398	238,7148133	6,564315353	0	0,331950207	15,47302905
24/1/2008	16	0,355709544	0,069676349	243,7624896	1,662240664	0	0,170124481	0
24/1/2008	20	1,602680498	0,071186722	238,069834	6,918672199	0	0,170124481	2,821576763
24/1/2008	24	2,166074689	0,072522822	239,6593361	9,141908714	4,593360996	0,323651452	3,037344398
25/1/2008	4	0,858333333	0,082891667	242,75275	3,629166667	0	0,158333333	0
25/1/2008	8	1,345792531	0,076224066	242,0225726	5,686307054	0	0,153526971	7,771784232
25/1/2008	12	1,53940249	0,073120332	238,9847718	6,482157676	0	0,319502075	15,43983402
25/1/2008	16	2,084771784	0,094605809	240,2391286	8,745228216	0	8,941908714	16,14107884
25/1/2008	20	1,565419087	0,063045643	239,0843154	6,604149378	0	0,161825726	5,597510373
25/1/2008	24	1,930738589	0,10819917	241,1981743	8,081327801	0	0,31120332	2,390041494
26/1/2008	4	0,533466667	0,071075	244,36975	2,338333333	0	0,154166667	0
26/1/2008	8	0,674912863	0,057103734	242,4396266	2,93526971	0	0,153526971	2,780082988
26/1/2008	12	1,929186722	0,110149378	239,0761411	8,087136929	4,585062241	0,228215768	15,92946058
26/1/2008	16	1,659767635	0,113560166	240,0962656	6,97593361	0	0,253112033	14,0746888
26/1/2008	20	3,422182573	0,21126971	234,856473	14,72448133	10,97925311	0,165975104	16,87551867
26/1/2008	24	3,55613278	0,135983402	237,8676349	14,98589212	4,871369295	0,336099585	15,09543568
27/1/2008	4	0,9496	0,067408333	244,4235417	3,905	0	0,15	3,458333333
27/1/2008	8	0,438572614	0,076340249	243,7334025	1,853112033	0	0,149377593	0
27/1/2008	12	1,45953527	0,129892116	241,0491286	6,121991701	0	2,008298755	8,394190871
27/1/2008	16	1,685626556	0,101941909	241,5386307	7,104564315	0	7,045643154	12,23236515
27/1/2008	20	2,934680498	0,125609959	238,0943983	12,50705394	11,3153527	4,7593361	0,975103734
27/1/2008	24	2,46773444	0,084224066	239,0209129	10,46307054	4,141078838	1,730290456	5,522821577
28/1/2008	4	0,94405	0,073558333	243,5620417	3,951666667	0	0,233333333	1,7875
28/1/2008	8	0,944580913	0,062829876	242,4614938	4,093775934	0	0,170124481	3,489626556
28/1/2008	12	2,523228216	0,065917012	236,7282158	10,65809129	0	0,157676349	17,14107884
28/1/2008	16	1,617692946	0,086630705	241,4415353	6,728630705	0	0,165975104	17,81327801
28/1/2008	20	1,221784232	0,072124481	239,236473	5,257261411	0	0,186721992	1,56846473
28/1/2008	24	2,350738589	0,087900415	239,4290456	9,863070539	4,738589212	0,290456432	11,28630705
29/1/2008	4	1,042458333	0,066166667	243,3730417	4,340833333	0	0,154166667	3,266666667
29/1/2008	8	1,140788382	0,062024896	242,2523651	4,817427386	0	0,153526971	4,278008299
29/1/2008	12	1,751792531	0,070207469	239,1879253	7,333609959	0	0,153526971	13,69709544
29/1/2008	16	3,752788382	0,152381743	238,6519502	15,91452282	6,033195021	24,5560166	17,48547718
29/1/2008	20	1,110348548	0,058979253	240,3236515	4,780082988	0	0,43153527	4,975103734
29/1/2008	24	2,353012448	0,076721992	240,0226556	9,868049793	0,136929461	0,273858921	2,647302905
30/1/2008	4	1,614866667	0,0642	243,6585	6,679166667	0	0,158333333	2,720833333
30/1/2008	8	1,1473361	0,096240664	243,3412033	4,92780083	0	0,269709544	6,348547718
30/1/2008	12	1,568033195	0,105244813	239,9205809	6,5593361	0	0,199170124	15,36514523
30/1/2008	16	0,421983402	0,065319502	243,0816598	1,891286307	0	0,153526971	0
30/1/2008	20	1,275377593	0,070987552	239,5936929	5,443153527	0	0,153526971	3,605809129
30/1/2008	24	0,818755187	0,081551867	240,1311618	3,497925311	0	0,149377593	2,099585062
31/1/2008	4	0,4827	0,064125	242,4376667	2,17	0	0,154166667	1,170833333
31/1/2008	8	1,087692946	0,095634855	242,396888	4,642323651	0	0,153526971	6,46473029
31/1/2008	12	1,254340249	0,072414938	240,5204564	5,326141079	0	0,157676349	11,89626556
31/1/2008	16	0,589012448	0,067950207	245,5228216	2,692946058	0	0,157676349	0,074688797
31/1/2008	20	1,279983402	0,111618257	241,6078008	5,444813278	0	0,315352697	2,887966805
31/1/2008	24	3,447493776	0,159377593	238,8061411	14,4813278	4,834024896	0,170124481	17,04149378
1/2/2008	4	1,019758333	0,139341667	242,2430417	4,3075	0	0,166666667	5,320833333
1/2/2008	8	1,215427386	0,159983402	240,3214938	5,247302905	0	0,174273859	4,796680498
1/2/2008	12	0,824323651	0,160099585	238,2468465	3,610788382	0	0,161825726	2,435684647
1/2/2008	16	1,253892116	0,115493776	241,0539004	5,295435685	0	0,165975104	10,44813278
1/2/2008	20	1,033759336	0,092406639	239,7335685	4,291286307	0	0,248962656	5,161825726
1/2/2008	24	1,071975104	0,080846473	240,5587552	4,453941909	1,394190871	0,244813278	2,278008299
2/2/2008	4	0,564841667	0,067033333	244,5761667	2,358333333	3,379166667	0,158333333	1,1875
2/2/2008	8	0,340456432	0,0593361	244,18361	1,434024896	0,157676349	0,157676349	0,070539419
2/2/2008	12	1,890257261	0,097012448	239,2537344	7,885477178	0,157676349	0,157676349	16,38174274
2/2/2008	16	1,822406639	0,208365145	241,3387137	7,683817427	4,929460581	0,157676349	11,54771784
2/2/2008	20	3,698	0,353766667	235,3445833	15,87	9,025	10,27083333	17,00833333
2/2/2008	24	3,964232365	0,178257261	237,0182158	16,82157676	9,112033195	0,609958506	17,25311203
3/2/2008	4	1,636208333	0,095666667	241,5352917	6,791666667	4,7875	0,35	13,59583333
3/2/2008	8	0,303502075	0,065128631	243,6561826	1,297095436	0	0,161825726	0,074688797
3/2/2008	12	0,969543568	0,091302905	239,6325726	4,150207469	0	0,165975104	6,116182573
3/2/2008	16	2,442970954	0,158423237	240,7965145	10,29958506	4,854771784	15,97925311	8,821576763
3/2/2008	20	1,461701245	0,102854772	237,2257676	6,28879668	0	1,593360996	0,074688797
3/2/2008	24	1,91140249	0,126804979	239,186556	8,148547718	0	0,174273859	6,817427386
4/2/2008	4	0,286491667	0,0696	243,8175417	1,245833333	0	0,225	0
4/2/2008	8	1,266232365	0,075186722	241,7717012	5,322821577	0,095435685	0,170124481	6,912863071
4/2/2008	12	1,707759336	0,068954357	237,6033195	7,232365145	4,721991701	0,170124481	16,37344398
4/2/2008	16	1,003377593	0,067834025	239,960332	4,180912863	0	0,161825726	10,62240664
4/2/2008	20	1,092705394	0,086746888	238,6572614	4,663070539	0	0,161825726	2,67219917
4/2/2008	24	1,406439834	0,065053942	239,8216598	5,929460581	0	0,157676349	2,966804979
5/2/2008	4	0,28965	0,062058333	244,3445	1,239166667	0	0,3	0
5/2/2008	8	1,336755187	0,072456432	242,0513278	5,6	0,427385892	0,186721992	8,659751037
5/2/2008	12	1,522016598	0,066580913	239,6354357	6,381742739	4,128630705	1,340248963	12,66804979
5/2/2008	16	2,619568465	0,110506224	241,0137344	10,95435685	0	16,29460581	17,50207469
5/2/2008	20	2,584896266	0,171659751	237,9866805	10,85809129	0	4,721991701	14,60995851
5/2/2008	24	1,912074689	0,150962656	240,8843154	8,076348548	0	9,53526971	3,477178423
6/2/2008	4	0,307241667	0,079608333	243,6619583	1,325	0	0,479166667	0
6/2/2008	8	1,0553361	0,077344398	242,0352697	4,424896266	0,041493776	0,199170124	6,746887967
6/2/2008	12	1,597410788	0,057012448	231,4082573	6,934439834	4,481327801	0,174273859	15,04149378
6/2/2008	16	0,376431535	0,070248963	232,1989627	1,731950207	0	0,236514523	0
6/2/2008	20	1,35540249	0,11079668	241,6284647	5,673029046	0	0,269709544	5,049792531
6/2/2008	24	2,246008299	0,084738589	239,7548963	9,436514523	4,248962656	0,161825726	8,132780083
7/2/2008	4	0,2875	0,06685	243,9631667	1,239166667	0	0,1625	0
7/2/2008	8	1,157219917	0,075858921	242,0741079	4,859751037	0	0,290456432	6,348547718
7/2/2008	12	1,377502075	0,077394191	238,7641079	5,699585062	0	0,153526971	17,42738589
7/2/2008	16	0,563460581	0,062672199	241,0838589	2,444813278	0	0,157676349	3,10373444
7/2/2008	20	0,693477178	0,068946058	240,7927801	2,91120332	0	0,161825726	0
7/2/2008	24	2,226721992	0,099618257	239,8078838	9,396680498	0	0,298755187	6,684647303
8/2/2008	4	0,375158333	0,06345	244,004375	1,590833333	0	0,15	0
8/2/2008	8	0,800697095	0,058390041	242,0093776	3,371784232	0	0,149377593	5
8/2/2008	12	1,568207469	0,066912863	238,8060581	6,636514523	0	0,153526971	15,18257261
8/2/2008	16	2,355493776	0,161634855	239,5985892	10,01576763	3,900414938	7,199170124	14,43153527
8/2/2008	20	1,219925311	0,073410788	238,7963485	5,247302905	0	0,170124481	2,705394191
8/2/2008	24	1,794539419	0,071585062	239,4615768	7,563485477	0	0,149377593	2,360995851
9/2/2008	4	0,422416667	0,062075	244,383125	1,7325	0	0,154166667	0,170833333
9/2/2008	8	0,307078838	0,073120332	243,223029	1,277178423	0	0,253112033	0,190871369
9/2/2008	12	2,120008299	0,073651452	239,7834025	8,859751037	0	2,622406639	14,70539419
9/2/2008	16	1,923427386	0,098323651	242,6418672	7,949377593	3,468879668	0,381742739	16,87136929
9/2/2008	20	1,325908714	0,142340249	240,7206224	5,563485477	0	0,186721992	4,56846473
9/2/2008	24	2,687709544	0,152107884	239,8472199	11,26639004	5,037344398	8,178423237	6,576763485
10/2/2008	4	0,348558333	0,084025	244,4771667	1,475833333	0	0,295833333	0
10/2/2008	8	0,456746888	0,077643154	242,7044813	1,936099585	0	0,153526971	2,402489627
10/2/2008	12	1,076058091	0,069659751	241,2132365	4,539419087	0	2,547717842	4,402489627
10/2/2008	16	1,91619917	0,167576763	242,1770124	7,989211618	4,43153527	8,639004149	6,278008299
10/2/2008	20	2,798	0,153120332	237,3709544	11,94356846	6,199170124	0,489626556	11,37344398
10/2/2008	24	2,485651452	0,079883817	239,7595021	10,40165975	0	0,157676349	17,56846473
11/2/2008	4	0,349983333	0,066983333	245,0964583	1,529166667	0	0,154166667	0,233333333
11/2/2008	8	1,308190871	0,07073029	242,9080913	5,481327801	0,053941909	0,269709544	6,377593361
11/2/2008	12	1,605286307	0,064647303	239,5491701	6,643153527	4,170124481	0,182572614	17,60580913
11/2/2008	16	0,583078838	0,071153527	243,4394606	2,449792531	0	0,157676349	4,875518672
11/2/2008	20	1,425883817	0,085302905	240,0081328	6,024896266	0	0,157676349	5,44813278
11/2/2008	24	1,787020747	0,066755187	239,2410373	7,495435685	0	0,31120332	2,887966805
12/2/2008	4	0,4517	0,07225	244,775	1,905833333	0	0,154166667	2,658333333
12/2/2008	8	1,044091286	0,062688797	242,4506639	4,409958506	1,601659751	0,149377593	2,298755187
12/2/2008	12	1,997352697	0,079377593	233,6192946	8,519502075	2,697095436	0,149377593	16,69709544
12/2/2008	16	2,488564315	0,131784232	235,6655602	10,60082988	4,037344398	6,917012448	16,98340249
12/2/2008	20	1,132846473	0,073925311	238,9823237	4,71120332	0	0,174273859	8,12033195
12/2/2008	24	1,140049793	0,123618257	241,6551037	4,814107884	0	0,157676349	3,618257261
13/2/2008	4	0,325133333	0,077275	245,4126667	1,409166667	0	0,2125	0
13/2/2008	8	1,119136929	0,070962656	243,2246058	4,658091286	0	0,257261411	8,037344398
13/2/2008	12	1,570813278	0,10753527	239,616971	6,580082988	5,780082988	0,153526971	14,1659751
13/2/2008	16	0,727892116	0,084697095	242,8275104	3,07219917	4,717842324	2,356846473	0
13/2/2008	20	2,126738589	0,088414938	236,7013693	9,107883817	0	11,80082988	2,954356846
13/2/2008	24	2,022290456	0,104539419	239,5018257	8,541078838	0	0,219917012	6,244813278
14/2/2008	4	0,322141667	0,094358333	243,6129583	1,385	0	0,304166667	0
14/2/2008	8	1,237950207	0,072580913	241,1172199	5,189211618	0	0,153526971	7,7593361
14/2/2008	12	1,866713693	0,068539419	238,100166	7,824896266	5,394190871	0,149377593	17,33195021
14/2/2008	16	0,852356846	0,070788382	241,6285477	3,582572614	0	0,149377593	8,489626556
14/2/2008	20	0,853908714	0,066365145	239,699834	3,636514523	0	0,165975104	0,12033195
14/2/2008	24	1,531676349	0,099319502	240,5139004	6,394190871	0	0,286307054	4,883817427
15/2/2008	4	0,4748	0,064191667	245,1487917	1,938333333	0	0,154166667	3,279166667
15/2/2008	8	1,112954357	0,054804979	242,2387552	4,62406639	0	0,153526971	5,020746888
15/2/2008	12	1,809634855	0,077676349	239,536473	7,510373444	0	0,145228216	17,62240664
15/2/2008	16	1,819892116	0,088755187	242,6817012	7,49626556	0	6,153526971	18,07053942
15/2/2008	20	1,146224066	0,078016598	241,6221577	4,714522822	0	0,319502075	6,929460581
15/2/2008	24	1,988207469	0,085958506	240,153527	8,388381743	4,601659751	0,22406639	5,157676349
16/2/2008	4	0,387658333	0,068066667	245,2108333	1,668333333	0	0,154166667	0
16/2/2008	8	0,502448133	0,062547718	244,2316183	2,150207469	0	0,153526971	2,863070539
16/2/2008	12	1,592041494	0,080232365	239,726888	6,682157676	0	2,639004149	12,56016598
16/2/2008	16	1,712058091	0,189834025	241,6632365	7,25560166	4,46473029	6,307053942	5,908713693
16/2/2008	20	2,592257261	0,092622407	237,1262656	10,99751037	0	0,31120332	12,28630705
16/2/2008	24	2,966340249	0,083717842	238,6867635	12,49460581	0	0,228215768	14,51037344
17/2/2008	4	0,729866667	0,062591667	245,3994583	2,953333333	0	0,15	0
17/2/2008	8	0,455145228	0,06859751	246,3943154	1,900414938	0	0,149377593	1,468879668
17/2/2008	12	1,348970954	0,088771784	241,0596266	5,690456432	4,518672199	0,153526971	6,315352697
17/2/2008	16	2,075609959	0,119684647	241,6686307	8,729460581	4,228215768	8,336099585	12,07053942
17/2/2008	20	1,306780083	0,078788382	240,1656846	5,565145228	0	0,423236515	2,419087137
17/2/2008	24	2,13419917	0,081311203	240,1407469	9,063070539	4,456431535	0,153526971	2,825726141
18/2/2008	4	0,433566667	0,070858333	244,74575	1,8225	0	0,15	2,158333333
18/2/2008	8	1,169236515	0,067078838	243,4570954	4,862240664	0	0,145228216	5,937759336
18/2/2008	12	1,349427386	0,058315353	239,9655602	5,546887967	0	0,153526971	17,60580913
18/2/2008	16	0,910929461	0,066116183	242,4799585	3,757676349	0	0,149377593	10,41908714
18/2/2008	20	0,688232365	0,091236515	241,6131535	2,902074689	0	0,153526971	0
18/2/2008	24	1,747352697	0,071717842	240,2291701	7,318672199	0	0,290456432	6,813278008
19/2/2008	4	0,318066667	0,071625	243,780625	1,338333333	0	0,1625	0
19/2/2008	8	0,978423237	0,077908714	241,9829461	4,114522822	0	0,153526971	4,319502075
19/2/2008	12	2,77540249	0,131062241	237,9602075	11,73278008	7,804979253	10,09958506	17,3153527
19/2/2008	16	1,97986722	0,091726141	241,106556	8,262240664	0	8,539419087	17,7593361
19/2/2008	20	1,279120332	0,109809129	239,9243568	5,438174274	0	0,439834025	1,232365145
19/2/2008	24	1,50639834	0,096082988	241,3541079	6,332780083	0	0,174273859	5,846473029
20/2/2008	4	0,294341667	0,063275	245,3737917	1,241666667	0	0,1625	0
20/2/2008	8	1,357443983	0,063443983	242,6302075	5,677178423	0,253112033	0,157676349	7,580912863
20/2/2008	12	1,443742739	0,078846473	240,113195	6,004149378	3,979253112	0,323651452	13,41908714
20/2/2008	16	0,690248963	0,115377593	243,766473	2,907883817	0	2,062240664	0
20/2/2008	20	2,860431535	0,313609959	239,0600415	12,22240664	4,912863071	13,86721992	2,962655602
20/2/2008	24	2,713352697	0,156738589	239,1862656	11,46224066	6,020746888	6,315352697	8,004149378
21/2/2008	4	0,391425	0,074316667	243,772375	1,695833333	0	0,1625	0
21/2/2008	8	1,186024896	0,071053942	241,3398755	5,00746888	0	0,161825726	6,626556017
21/2/2008	12	1,614647303	0,079410788	238,1543154	6,728630705	0	0,315352697	17,33195021
21/2/2008	16	0,617211618	0,060813278	241,5639419	2,654771784	0	0,157676349	4,149377593
21/2/2008	20	1,191443983	0,078688797	239,9880913	5,053941909	0	0,161825726	0,692946058
21/2/2008	24	1,786721992	0,101892116	239,7626556	7,507053942	0	0,315352697	6,564315353
22/2/2008	4	0,470558333	0,069391667	243,5796667	1,9875	0	0,158333333	2,741666667
22/2/2008	8	1,116439834	0,057543568	241,2920747	4,694605809	0,045643154	0,153526971	5,082987552
22/2/2008	12	1,756879668	0,08479668	238,879668	7,427385892	4,796680498	0,319502075	14,0746888
22/2/2008	16	1,812921162	0,115095436	241,8409959	7,590041494	0	6,838174274	14,77178423
22/2/2008	20	0,636282158	0,0733361	241,0817842	2,678008299	0	0,365145228	1,659751037
22/2/2008	24	1,402580913	0,105053942	241,9686722	5,857261411	0	0,402489627	3,593360996
23/2/2008	4	0,279416667	0,054916667	242,5862917	1,216666667	0	0,1625	0
23/2/2008	8	0,504838174	0,066257261	241,9422822	2,140248963	0	0,195020747	2,771784232
23/2/2008	12	0,932702929	0,081539749	237,7033891	4,006694561	0	2,058577406	3,430962343
23/2/2008	16	1,37633195	0,115975104	240,540166	5,802489627	4,605809129	6,44813278	5,340248963
23/2/2008	20	2,642605809	0,143593361	236,383112	11,3120332	2,381742739	0,257261411	12,70539419
23/2/2008	24	1,889435685	0,090298755	238,9101245	7,878838174	0	0,232365145	17,43983402
24/2/2008	4	1,371458333	0,063333333	242,7226667	5,609166667	0	0,158333333	18,06666667
24/2/2008	8	1,735128631	0,080863071	241,9694191	7,201659751	3,128630705	0,232365145	14,49792531
24/2/2008	12	1,137692946	0,088614108	239,0526141	4,72780083	0	0,307053942	12,02074689
24/2/2008	16	0,285103734	0,074124481	240,6830705	1,200829876	0	0,170124481	0,074688797
24/2/2008	20	0,465643154	0,066547718	238,1566805	1,965145228	0	0,174273859	3,211618257
24/2/2008	24	0,28053112	0,074008299	239,7244813	1,181742739	0	0,336099585	0,074688797
25/2/2008	4	0,275116667	0,068225	241,19525	1,148333333	0	0,179166667	0
25/2/2008	8	0,48473029	0,055369295	239,2620747	2,005809129	0	0,165975104	3,668049793
25/2/2008	12	0,278058091	0,070755187	239,0895436	1,166804979	0	0,32780083	0
25/2/2008	16	0,301435685	0,058838174	240,7877593	1,247302905	0	0,165975104	0,601659751
25/2/2008	20	0,483136929	0,054780083	238,8343983	1,994190871	0	0,170124481	3,43153527
25/2/2008	24	0,276539419	0,072896266	239,5925726	1,156016598	0	0,323651452	0
26/2/2008	4	0,515708333	0,054275	240,937	2,110833333	0	0,1875	4,1375
26/2/2008	8	0,272	0,063385892	241,0653112	1,130290456	0	0,182572614	0
26/2/2008	12	0,260896266	0,054672199	237,9558921	1,081327801	0	0,174273859	0
26/2/2008	16	0,534414938	0,06879668	239,8134855	2,228215768	0	0,352697095	4,232365145
26/2/2008	20	0,266954357	0,055809129	238,4691286	1,114522822	0	0,178423237	0
26/2/2008	24	0,262414938	0,056356846	239,0225726	1,086307054	0	0,170124481	0
27/2/2008	4	0,52065	0,057291667	240,5165833	2,140833333	0	0,208333333	4,216666667
27/2/2008	8	0,27673029	0,069360996	240,3167635	1,157676349	0	0,307053942	0
27/2/2008	12	0,418058091	0,051651452	238,0846888	1,746058091	0	0,178423237	2,585062241
27/2/2008	16	0,351551867	0,05573444	241,1479253	1,457261411	0	0,165975104	1,481327801
27/2/2008	20	0,274024896	0,058016598	238,3677593	1,148547718	0	0,170124481	0
27/2/2008	24	0,517078838	0,065726141	238,8997095	2,139419087	0	0,323651452	4,053941909
28/2/2008	4	0,265116667	0,0579	242,24475	1,0775	0	0,170833333	0
28/2/2008	8	0,268846473	0,061186722	241,3815353	1,104564315	0	0,165975104	0
28/2/2008	12	0,516962656	0,050373444	237,5739834	2,157676349	0	0,165975104	4,236514523
28/2/2008	16	0,286738589	0,067128631	239,7113278	1,2	0	0,32780083	0
28/2/2008	20	0,400639004	0,054406639	238,9718672	1,668049793	0	0,165975104	2,253112033
28/2/2008	24	0,380033195	0,054672199	238,9841494	1,578423237	0	0,170124481	1,925311203
29/2/2008	4	0,271016667	0,06635	240,9462083	1,1175	0	0,279166667	0
29/2/2008	8	0,513170124	0,060406639	239,4987552	2,126141079	0	0,219917012	4,058091286
29/2/2008	12	1,51479668	0,055460581	236,490332	6,409128631	0	9,423236515	7,892116183
29/2/2008	16	1,90259751	0,082572614	239,1488797	7,931950207	0	5,182572614	17,47302905
29/2/2008	20	0,787502075	0,049112033	234,0995021	3,321161826	0	0,340248963	4,029045643
29/2/2008	24	0,550788382	0,057153527	238,1328216	2,263070539	0	0,211618257	0
1/3/2008	4	0,806691667	0,061566667	241,0545417	3,289166667	0	0,216666667	4,033333333
1/3/2008	8	0,573817427	0,08120332	239,9895851	2,357676349	0	0,352697095	0
1/3/2008	12	0,560755187	0,06920332	237,3773444	2,319502075	0	0,286307054	0
1/3/2008	16	0,814937759	0,07193361	239,9765145	3,365145228	0	0,219917012	4,112033195
1/3/2008	20	0,714481328	0,07580083	238,6148133	2,984232365	0	1,323651452	0
1/3/2008	24	1,282896266	0,07846473	239,6221992	5,331950207	0	2,941908714	3,174273859
2/3/2008	4	0,329008333	0,081858333	241,3942917	1,378333333	0	0,295833333	0,679166667
2/3/2008	8	0,288970954	0,071717842	242,4908299	1,194190871	0	0,2406639	0,074688797
2/3/2008	12	1,322813278	0,085842324	238,5292531	5,588381743	0	9,556016598	5,356846473
2/3/2008	16	1,274854772	0,163892116	238,7172614	5,485477178	0	7,622406639	1,929460581
2/3/2008	20	0,796041494	0,098497925	237,2005394	3,426556017	0	3,634854772	2,904564315
2/3/2008	24	0,840614108	0,100688797	240,1812448	3,513692946	0	0,43153527	0,074688797
3/3/2008	4	0,5695	0,073816667	240,02025	2,330833333	0	0,225	0
3/3/2008	8	0,772307054	0,066107884	240,2973029	3,155186722	0	0,2406639	3,402489627
3/3/2008	12	0,577966805	0,085286307	239,1622822	2,380912863	0	0,398340249	0
3/3/2008	16	0,763153527	0,075784232	242,289834	3,106224066	0	0,253112033	3,082987552
3/3/2008	20	1,066746888	0,096547718	240,0278838	4,463900415	0	7,65560166	0,796680498
3/3/2008	24	0,580738589	0,077178423	240,2994606	2,404979253	0	0,385892116	0
4/3/2008	4	0,825141667	0,085116667	242,3332917	3,380833333	0	0,508333333	3,975
4/3/2008	8	0,687012448	0,074639004	242,6617427	2,802489627	0	0,219917012	0
4/3/2008	12	0,556497925	0,060771784	241,4094191	2,515352697	0	0,174273859	0
4/3/2008	16	1,444921162	0,082082988	241,260249	6,073029046	0	2,149377593	6,062240664
4/3/2008	20	2,433377593	0,089286307	237,699751	10,25560166	5,182572614	6,784232365	17,26556017
4/3/2008	24	0,99593361	0,0653361	240,826722	4,129460581	0	0,323651452	11,78008299
5/3/2008	4	0,294283333	0,082633333	243,570625	1,233333333	0	0,375	0
